id,name,latitude,longitude
5896.01,E 17 St & 2 Ave,40.734311,-73.983725
5902.07,Eagle St & Manhattan Ave,40.735217,-73.954926
5905.12,Broadway & E 14 St,40.734545,-73.990741
5905.14,University Pl & E 14 St,40.734814,-73.992085
5914.03,W 11 St & 6 Ave,40.735324,-73.998004
5914.08,Greenwich Ave & Charles St,40.735238,-74.000271
5917.02,Bradley Ave & Greenpoint Ave,40.735659,-73.934788
5920.03,94 St & 57 Ave,40.73628,-73.86752
5922.04,Greenwich St & Perry St,40.73498,-74.00697
5922.07,Perry St & Bleecker St,40.735353,-74.00483
5922.08,Bank St & Hudson St,40.736528,-74.00618
5923.02,51 Ave & 61 St,40.73568,-73.90387
5929.01,E 23 St & 1 Ave,40.736502,-73.978094
5930.02,Queens Blvd & Broadway,40.73672,-73.87728
5938.01,E 19 St & 3 Ave,40.736245,-73.984737
5938.11,E 16 St & Irving Pl,40.735367,-73.987973
5944.01,Franklin St & Dupont St,40.73564,-73.95866
5945.01,60 Ave & Otis Ave,40.73715,-73.85614
5947.04,W 13 St & 5 Ave,40.735445,-73.99431
5953.03,97 St & 57 Ave,40.73727,-73.86415
5955.12,Perry St & Greenwich Ave,40.735918,-74.000939
5956.04,64 St & 51 Ave,40.73577,-73.90184
5956.05,50 Ave & 65 St,40.73707,-73.90077
5962.04,56 Ave & 92 St,40.73649,-73.86995
5964.01,Bank St & Washington St,40.736196,-74.008592
5971.08,E 20 St & 2 Ave,40.735876,-73.98205
5971.09,E 22 St & 2 Ave,40.737169,-73.981225
5977.01,McGuinness Blvd & Eagle St,40.73555,-73.95284
5980.07,E 17 St & Broadway,40.737049,-73.990092
5983.04,43 St & 50 Ave,40.737872,-73.92264
5987.03,99 St & 58 Ave,40.73761,-73.85959
5989.02,W 15 St & 6 Ave,40.738046,-73.996429
5992.02,36 St & Hunters Point Ave,40.737816,-73.93024
5995.07,56 Ave & Junction Blvd,40.73716,-73.86625
5997.10,W 12 St & Hudson St,40.737529,-74.005589
5998.09,61 St & Laurel Hill Blvd,40.7388,-73.90338
6001.01,Borden Ave & Review Ave,40.738663,-73.940938
6004.06,E 27 St & 1 Ave,40.739445,-73.976806
6004.07,E 25 St & 1 Ave,40.738176,-73.977386
6005.04,55 Ave & 90 St,40.73676,-73.87318
6013.12,Gramercy Park N & Gramercy Park E,40.73795,-73.98509
6014.01,St James Ave & 51 Ave,40.73813,-73.88104
6016.06,48 St & 50 Ave,40.73737,-73.91803
6019.04,Ash St & Manhattan Ave,40.738095,-73.954867
6020.02,Waldron St & 108 St,40.73916,-73.8526
6022.04,E 16 St & 5 Ave,40.737261,-73.992389
6025.08,39 St & 50 Ave,40.738249,-73.927374
6028.01,57 Ave & 98 Pl,40.73802,-73.86103
6030.04,W 13 St & 7 Ave,40.737815,-73.999946
6030.06,W 15 St & 7 Ave,40.739355,-73.999317
6033.01,31 Pl & Hunters Point Ave,40.740213,-73.93537
6037.02,53 Ave & 94 St,40.73921,-73.86887
6039.06,Washington St & Gansevoort St,40.739323,-74.008119
6046.02,E 25 St & 2 Ave,40.739126,-73.979737
6047.03,51 Ave & Van Loon St,40.73832,-73.87913
6053.01,Corona Ave & 111 St,40.7408,-73.84978
6055.08,E 20 St & Park Ave,40.738274,-73.987519
6056.02,Queens Blvd & Albion Ave,40.73856,-73.88553
6058.08,44 St & 48 Ave,40.739413,-73.921319
6062.03,103 St & Martense Ave,40.74046,-73.8565
6064.08,W 18 St & 6 Ave,40.739713,-73.994564
6067.01,48 Ave & 37 St,40.740346,-73.92886
6070.05,55 Ave & 97 Pl,40.73892,-73.86367
6072.06,Greenwich Ave & 8 Ave,40.739016,-74.002637
6072.11,8 Ave & W 16 St,40.740983,-74.001702
6072.16,Gansevoort St & Hudson St,40.739376,-74.005208
6076.02,30 St & 48 Ave,40.741327,-73.937999
6079.03,1 Ave & E 30 St,40.741443,-73.97536
6080.07,90 St & 51 Ave,40.73937,-73.87411
6086.02,Borden Ave & 25 St,40.739613,-73.945151
6089.07,Lexington Ave & E 24 St,40.740258,-73.984092
6089.08,Lexington Ave & E 26 St,40.741459,-73.983293
6089.11,E 26 St & 3 Ave,40.740693,-73.981606
6090.03,South Railroad Ave & Broadway,40.741,-73.88027
6092.01,47 Ave & 48 St,40.74086,-73.91708
6096.01,Van Cleef St & 108 St,40.74096,-73.85357
6098.02,W 20 St & 5 Ave,40.739729,-73.991039
6098.10,Broadway & E 21 St,40.739888,-73.989585
6098.12,Broadway & E 19 St,40.73866,-73.989872
6099.02,76 St & 45 Ave,40.7411,-73.88837
6101.11,48 Ave & 41 St,40.739859,-73.924003
6104.01,55 Ave & Center Blvd,40.740288,-73.960697
6105.02,100 St & Lewis Ave,40.73988,-73.86012
6107.08,W 17 St & 7 Ave,40.740564,-73.998525
6108.03,69 St & 43 Ave,40.74179,-73.89564
6110.01,34 St & 48 Ave,40.740821,-73.931471
6113.07,51 Ave & Junction Blvd,40.74087,-73.86772
6115.06,Hudson St & W 13 St,40.740057,-74.005274
6115.09,W 15 St & 10 Ave,40.742753,-74.007473
6116.03,61 St & Queens Blvd,40.74091,-73.90273
6119.01,49 Ave & 27 St,40.74113,-73.942518
6122.09,2 Ave & E 29 St,40.741723,-73.978092
6123.02,Corona Ave & 90 St,40.74154,-73.87484
6128.04,49 Ave & 21 St,40.74252,-73.948852
6131.12,Madison Ave & E 26 St,40.742684,-73.986713
6131.13,E 27 St & Park Ave S,40.742751,-73.984715
6132.01,82 St & Broadway,40.74281,-73.88296
6134.03,Greenpoint Ave & 47 St,40.7424,-73.91808
6134.13,44 St & Greenpoint Ave,40.741119,-73.921036
6137.04,5 St & 51 Ave,40.742373,-73.9566
6138.02,Martense Ave & 108 St,40.74214,-73.85418
6140.05,W 21 St & 6 Ave,40.741739,-73.994155
6141.02,72 St & Woodside Ave,40.74288,-73.89283
6143.01,36 St & 47 Ave,40.742218,-73.929351
6143.05,39 St & 47 Ave,40.742156,-73.926626
6146.01,99 St & 50 Ave,40.74278,-73.86226
6148.02,W 17 St & 8 Ave,40.741776,-74.001497
6149.02,65 Pl & Woodside Ave,40.74334,-73.89903
6151.03,47 Ave & 31 St,40.743,-73.93561
6155.03,Corona Ave & 92 St,40.7424,-73.87251
6157.04,10 Ave & W 14 St,40.741981,-74.008315
6158.02,Queens Blvd & 56 St,40.74193,-73.90913
6158.06,57 St & 43 Ave,40.74324,-73.908
6164.09,Lexington Ave & E 29 St,40.743115,-73.982153
6165.06,Whitney Ave & Ketcham Pl,40.74249,-73.87809
6167.03,51 St & Queens Blvd,40.7429,-73.91395
6170.02,Vernon Blvd & 50 Ave,40.742327,-73.954117
6170.09,Jackson Ave & 49 Ave,40.74293,-73.952037
6171.02,111 St & 53 Ave,40.74336,-73.85129
6173.08,Broadway & W 25 St,40.742868,-73.989186
6174.03,79 St & Woodside Ave,40.74364,-73.88622
6176.11,40 St & Queens Blvd,40.74354,-73.924351
6179.07,Center Blvd & 51 Ave,40.743366,-73.959606
6180.05,51 Ave & Alstyne Ave,40.74311,-73.85715
6182.02,W 20 St & 7 Ave,40.742387,-73.997262
6183.03,Woodside Ave & 69 St,40.7428,-73.89584
6185.04,33 St & 47 Ave,40.74283,-73.9321
6185.07,33 St & Queens Blvd,40.744365,-73.931723
6188.04,Corona Ave & 98 St,40.74448,-73.86516
6190.03,W 18 St & 9 Ave,40.743533,-74.003675
6190.08,9 Ave & W 18 St,40.743174,-74.003664
6191.04,62 St & 43 Ave,40.74261,-73.903
6191.06,61 St & Woodside Ave,40.74501,-73.9036
6194.06,29 St & Skillman Ave,40.744831,-73.938411
6197.08,E 33 St & 1 Ave,40.743226,-73.974497
6197.11,2 Ave & E 31 St,40.74299,-73.97711
6198.03,Forley St & Lamont Ave,40.74463,-73.87386
6200.03,53 St & Roosevelt Ave,40.74462,-73.91143
6203.02,Jackson Ave & 46 Rd,40.745247,-73.947332
6206.08,E 30 St & Park Ave S,40.744449,-73.983035
6207.06,Judge St & Britton Ave,40.74454,-73.88112
6209.05,43 Ave & 47 St,40.744806,-73.917289
6209.08,46 St & Queens Blvd,40.743497,-73.918605
6212.04,48 Ave & 5 St,40.744363,-73.955873
6212.08,Vernon Blvd & 47 Rd,40.744906,-73.953457
6213.01,51 Ave & Corona Ave,40.74373,-73.85583
6215.04,W 25 St & 6 Ave,40.743954,-73.991448
6215.07,W 27 St & 6 Ave,40.74526,-73.99062
6216.01,74 St & Woodside Ave,40.74325,-73.89079
6218.04,39 St & Queens Blvd,40.74431,-73.92601
6222.04,Corona Ave & 102 St,40.74419,-73.8619
6224.03,W 22 St & 8 Ave,40.744751,-73.999153
6224.05,W 20 St & 8 Ave,40.743453,-74.00004
6224.06,8 Ave & W 24 St,40.74591,-73.998071
6225.03,41 Ave & 67 St,40.74446,-73.89764
6227.02,31 St & Thomson Ave,40.744697,-73.935403
6230.02,1 Ave & E 38 St,40.746202,-73.971822
6230.04,FDR Drive & E 35 St,40.744219,-73.971212
6231.01,46 Ave & Junction Blvd,40.74399,-73.86781
6233.05,W 16 St & The High Line,40.743349,-74.006817
6234.01,57 St & Woodside Ave,40.745788,-73.907277
6234.08,59 St & 41 Ave,40.744577,-73.905986
6237.01,47 Ave & Skillman Ave,40.743752,-73.941764
6239.08,E 31 St & 3 Ave,40.743943,-73.97966
6240.05,Elmhurst Ave & Forley St,40.74615,-73.87763
6242.10,51 St & 43 Ave,40.74451,-73.91412
6245.08,46 Rd & 11 St,40.745805,-73.950752
6247.06,W 27 St & 7 Ave,40.746647,-73.993915
6248.08,5 Ave & E 30 St,40.745984,-73.986294
6249.02,41 Ave & 80 St,40.74586,-73.88539
6251.06,43 Ave & 42 St,40.745346,-73.921941
6254.06,Center Blvd & 48 Ave,40.745038,-73.957539
6255.02,49 Ave & 108 St,40.74535,-73.8558
6257.03,W 24 St & 7 Ave,40.744876,-73.995298
6258.02,72 St & Broadway,40.74751,-73.89372
6258.03,72 St & 41 Ave,40.7448,-73.89377
6260.04,36 St & Queens Blvd,40.74408,-73.92901
6264.06,National St & 45 Ave,40.74582,-73.86433
6266.06,9 Ave & W 22 St,40.745497,-74.001971
6267.08,65 St & Roosevelt Ave,40.74589,-73.89915
6273.03,Case St & 94 St,40.74619,-73.87193
6276.02,Woodside Ave & 55 St,40.74679,-73.90893
6276.05,Skillman Ave & 54 St,40.745502,-73.909887
6278.05,Davis St & Jackson Ave,40.745627,-73.945661
6280.12,E 32 St & Park Ave,40.745712,-73.981948
6281.01,Gleane St & Britton Ave,40.74646,-73.87996
6283.05,48 St & Skillman Ave,40.746228,-73.916163
6286.02,46 Ave & 5 St,40.74731,-73.95451
6287.02,111 St & 49 Ave,40.74612,-73.85272
6289.06,Broadway & W 29 St,40.7462,-73.988557
6290.06,41 Ave & 77 St,40.74557,-73.8882
6290.13,79 St & Roosevelt Ave,40.74718,-73.88675
6292.03,43 Ave & 40 St,40.74562,-73.92402
6295.07,47 Ave & 104 St,40.7458,-73.85945
6297.07,8 Ave & W 27 St,40.747968,-73.996637
6297.08,W 25 St & 8 Ave,40.746499,-73.997326
6298.04,69 St & 38 Ave,40.746945,-73.896502
6300.04,Skillman Ave & 43 Ave,40.746537,-73.932158
6303.01,1 Ave & E 39 St,40.74714,-73.97113
6304.04,98 St & 41 Ave,40.74773,-73.86649
6306.01,W 20 St & 10 Ave,40.745686,-74.005141
6306.06,W 22 St & 10 Ave,40.746919,-74.004518
6307.07,61 St & 39 Ave,40.7471,-73.9028
6310.06,27 St & Hunter St,40.7485,-73.941275
6313.10,Lexington Ave & E 36 St,40.747573,-73.9788
6314.02,Elmhurst Ave & Roosevelt Ave,40.74864,-73.87619
6314.09,Benham St & Roosevelt Ave,40.74841,-73.8751
6316.05,39 Dr & 52 St,40.74732,-73.91197
6319.01,45 Rd & 11 St,40.747085,-73.949772
6319.03,44 Dr & 21 St,40.748036,-73.946705
6319.04,11 St & 44 Rd,40.749207,-73.949373
6319.07,45 Ave & 21 St,40.74737,-73.947772
6322.01,E 33 St & 5 Ave,40.747659,-73.984907
6323.04,84 St & Roosevelt Ave,40.74797,-73.88204
6323.11,Ithaca St & Baxter Ave,40.74638,-73.88322
6325.01,43 St & Skillman Ave,40.746926,-73.920824
6329.06,47 Ave & 109 St,40.74713,-73.85502
6331.01,W 31 St & 7 Ave,40.749156,-73.9916
6332.06,74 St & 37 Ave,40.74908,-73.89172
6332.09,75 St & Roosevelt Ave,40.7468,-73.89038
6334.03,Skillman Ave & Honeywell St,40.747148,-73.929024
6337.09,103 St & 41 Ave,40.74875,-73.86285
6339.06,W 25 St & 9 Ave,40.747832,-74.000572
6340.09,37 Ave & 63 St,40.74893,-73.89981
6346.07,Warren St & Roosevelt Ave,40.74919,-73.87054
6349.03,39 Ave & 56 St,40.74838,-73.90699
6352.01,44 Dr & Jackson Ave,40.747182,-73.943263
6356.01,87 St & Roosevelt Ave,40.74825,-73.87936
6358.05,48 St & Barnett Ave,40.750016,-73.915409
6361.03,9 St & 44 Rd,40.74966,-73.9521
6364.07,6 Ave & W 33 St,40.749012,-73.988483
6364.10,6 Ave & W 34 St,40.74964,-73.98805
6365.10,79 St & 37 Ave,40.74937,-73.88714
6371.03,42 Ave & 108 St,40.74944,-73.85792
6373.07,W 30 St & 8 Ave,40.749652,-73.995207
6374.05,71 St & 37 Ave,40.7488,-73.89451
6379.03,1 Ave & E 44 St,40.750019,-73.969053
6380.10,39 Ave & 99 St,40.74962,-73.86677
6382.05,W 26 St & 10 Ave,40.749717,-74.00295
6383.06,60 St & 37 Ave,40.74952,-73.90265
6389.09,E 39 St & Lexington Ave,40.749498,-73.977292
6390.05,93 St & Roosevelt Ave,40.74888,-73.87368
6392.02,39 Ave & 54 St,40.74891,-73.90899
6395.01,21 St & 43 Ave,40.750525,-73.945948
6398.06,W 37 St & 5 Ave,40.75038,-73.983389
6398.08,E 35 St & Madison Ave,40.74848,-73.982555
6399.06,86 St & 37 Ave,40.75,-73.88062
6401.01,43 St & 37 Ave,40.750181,-73.919998
6401.03,39 Ave & 45 St,40.749478,-73.918264
6405.03,43 Ave & 111 St,40.74955,-73.85464
6408.08,75 St & 35 Ave,40.75091,-73.89111
6414.07,Roosevelt Ave & 104 St,40.74984,-73.86156
6416.06,W 29 St & 9 Ave,40.750072,-73.998392
6417.04,65 St & 35 Ave,40.75053,-73.8977
6417.11,65 St & Broadway,40.749372,-73.897387
6422.08,E 43 St & 2 Ave,40.750223,-73.971214
6422.09,E 44 St & 2 Ave,40.751183,-73.971387
6423.03,99 St & 38 Ave,40.75055,-73.86725
6425.04,11 Ave & W 27 St,40.751396,-74.005226
6426.05,57 St & 37 Ave,40.75048,-73.90513
6429.01,Queens Plaza North & Crescent St,40.751101,-73.940737
6432.10,E 41 St & Madison Ave (SE corner),40.752049,-73.979635
6432.11,E 40 St & Park Ave,40.750756,-73.978326
6433.01,92 St & 37 Ave,40.75085,-73.87509
6435.02,48 St & 37 Ave,40.751555,-73.915026
6435.03,50 St & Barnett Ave,40.750097,-73.913497
6438.04,11 St & 43 Ave,40.751907,-73.947911
6441.01,Broadway & W 36 St,40.750977,-73.987654
6441.02,Broadway & W 37 St,40.751726,-73.987535
6441.06,W 37 St & Broadway,40.75227,-73.987705
6442.08,81 St & 35 Ave,40.75179,-73.88568
6448.07,111 St & Roosevelt Ave,40.75147,-73.8557
6450.05,8 Ave & W 31 St,40.750585,-73.994684
6451.07,34 Ave & 74 St,40.75297,-73.89236
6453.02,34 St & 38 Ave,40.752443,-73.929737
6457.06,104 St & 38 Ave,40.75138,-73.86242
6459.04,10 Ave & W 28 St,40.750663,-74.001768
6459.07,W 30 St & 10 Ave,40.752694,-74.002353
6460.06,62 St & 34 Ave,40.75201,-73.89986
6462.05,40 Ave & Crescent St,40.753599,-73.937956
6462.19,28 St & 41 Ave,40.751047,-73.93797
6464.08,E 45 St & 3 Ave,40.752554,-73.972826
6464.09,E 44 St & Lexington Ave,40.752643,-73.974996
6465.04,95 St & 35 Ave,40.75301,-73.87266
6468.01,54 St & 37 Ave,40.75098,-73.90799
6471.02,21 St & Queens Plaza North,40.753259,-73.943357
6474.11,E 40 St & 5 Ave,40.752062,-73.981632
6475.07,86 St & 35 Ave,40.7523,-73.88093
6483.06,W 36 St & 7 Ave,40.752149,-73.989539
6486.07,38 St & Northern Blvd,40.752372,-73.925384
6490.02,108 St & 39 Ave,40.75165,-73.85915
6492.04,W 33 St & 10 Ave,40.753773,-73.999375
6492.08,9 Ave & W 33 St,40.752568,-73.996765
6493.03,34 Ave & 71 St,40.75257,-73.89538
6495.17,31 St & Northern Blvd,40.751869,-73.933492
6498.09,E 47 St & 1 Ave,40.752068,-73.967843
6498.10,E 47 St & 2 Ave,40.75323,-73.970325
6499.06,100 St & 37 Ave,40.75243,-73.86717
6502.01,55 St & Northern Blvd,40.75326,-73.90585
6505.09,24 St & 41 Ave,40.752474,-73.939991
6509.07,92 St & 35 Ave,40.7529,-73.87536
6511.03,50 St & Northern Blvd,40.753441,-73.912402
6514.08,Vernon Blvd & 41 Rd,40.755243,-73.948567
6515.01,Mets Plaza at Citi Field,40.75521,-73.84672
6517.08,W 42 St & 6 Ave,40.75492,-73.98455
6518.08,34 Ave & 83 St,40.75375,-73.88423
6520.06,43 St & 35 Ave,40.754139,-73.919543
6520.07,42 Pl & Northern Blvd,40.753091,-73.920603
6524.01,114 St & 39 Ave,40.7532,-73.853
6524.09,37 Ave & 113 St,40.75475,-73.8549
6526.01,W 35 St & 8 Ave,40.752762,-73.992804
6526.05,8 Ave & W 38 St,40.75461,-73.99177
6527.07,75 St & Northern Blvd,40.75473,-73.8918
6529.02,37 Ave & 35 St,40.75311,-73.927991
6532.06,E 51 St & 1 Ave,40.754557,-73.965929
6533.02,37 Ave & 106 St,40.75397,-73.862
6535.04,W 34 St & Hudson Blvd E,40.755167,-74.000599
6536.02,62 St & Northern Blvd,40.754176,-73.900318
6538.11,38 Ave & 29 St,40.75473,-73.93367
6541.03,E 48 St & 3 Ave,40.754601,-73.971878
6542.05,99 St & 35 Ave,40.75404,-73.86887
6545.07,Broadway & 51 St,40.754164,-73.908906
6551.02,W 44 St & 5 Ave,40.755002,-73.980144
6551.11,E 43 St & Madison Ave,40.753546,-73.978965
6552.07,34 Ave & 89 St,40.75437,-73.87833
6554.05,34 Ave & 48 St,40.75388,-73.914952
6560.01,Broadway & W 41 St,40.755135,-73.98658
6560.14,W 40 St & 7 Ave,40.754818,-73.988154
6560.15,Broadway & W 38 St,40.752972,-73.987348
6561.01,81 St & 34 Ave,40.75374,-73.88604
6563.12,35 Ave & 37 St,40.755732,-73.923661
6566.01,Southpoint Park,40.753702,-73.958652
6567.03,111 St & 37 Ave,40.75397,-73.85748
6569.07,W 36 St & 9 Ave,40.754623,-73.995167
6569.08,W 35 St & Dyer Ave,40.754691,-73.997401
6569.09,W 35 St & 9 Ave,40.754145,-73.996088
6570.06,72 St & Northern Blvd,40.75473,-73.89458
6572.08,36 Ave & 31 St,40.756512,-73.929574
6575.03,E 51 St & 2 Ave,40.755293,-73.967641
6576.07,102 St & 34 Ave,40.75584,-73.86621
6578.01,W 34 St & 11 Ave,40.755941,-74.002116
6579.03,58 St & 32 Ave,40.75574,-73.903427
6581.14,24 St & 38 Ave,40.756351,-73.936515
6584.12,E 47 St & Park Ave,40.755102,-73.974986
6585.11,34 Ave & Junction Blvd,40.75502,-73.87285
6587.04,Broadway & 49 St,40.755389,-73.911517
6593.14,W 43 St & 6 Ave,40.755273,-73.983169
6593.15,6 Ave & W 45 St,40.756951,-73.982631
6594.02,85 St & Northern Blvd,40.75601,-73.88266
6596.10,34 Ave & 45 St,40.754795,-73.917014
6599.01,Roosevelt Island Tramway,40.757284,-73.9536
6602.03,W 41 St & 8 Ave,40.756405,-73.990026
6602.05,W 42 St & 8 Ave,40.757569,-73.990985
6603.06,32 Ave & 77 St,40.75727,-73.89024
6603.07,78 St & Northern Blvd,40.75499,-73.88905
6605.08,34 St & 35 Ave,40.756933,-73.926223
6608.09,E 54 St & 1 Ave,40.756265,-73.964179
6609.03,34 Ave & 108 St,40.75614,-73.86084
6611.02,W 37 St & 10 Ave,40.756603,-73.9979
6611.07,Hudson Blvd W & W 36 St,40.756764,-73.999714
6612.09,71 St & 32 Ave,40.75675,-73.89595
6614.01,28 St & 36 Ave,40.757186,-73.932719
6617.02,E 53 St & 3 Ave,40.757632,-73.969305
6617.09,E 53 St & Lexington Ave,40.75828,-73.970694
6618.02,100 St & Northern Blvd,40.75748,-73.86843
6621.06,31 Ave & 57 St,40.757357,-73.904726
6626.01,E 48 St & 5 Ave,40.757245,-73.978059
6626.11,W 48 St &  Rockefeller Plaza,40.757769,-73.979294
6627.12,93 St & Northern Blvd,40.7564,-73.87504
6629.06,48 St & Broadway,40.755763,-73.912715
6633.01,Shea Rd & Boat Basin Pl,40.75777,-73.84887
6636.04,32 Ave & 84 St,40.75793,-73.88401
6638.01,34 Ave & 38 St,40.756913,-73.921631
6642.08,34 Ave & 113 St,40.75696,-73.85612
6644.07,W 42 St & Dyer Ave,40.758984,-73.993799
6644.08,9 Ave & W 39 St,40.756403,-73.994101
6645.06,32 Ave & 75 St,40.75704,-73.8924
6650.07,E 55 St & 2 Ave,40.757973,-73.966033
6651.01,104 St & Northern Blvd,40.75755,-73.86454
6654.05,31 Ave & 61 St,40.757525,-73.901614
6656.05,21 St & 38 Ave,40.757631,-73.939122
6659.01,E 51 St & Lexington Ave,40.757147,-73.972078
6659.03,E 53 St & Madison Ave,40.75971,-73.974023
6659.09,Madison Ave & E 51 St,40.75863,-73.97513
6659.10,E 50 St & Park Ave,40.757334,-73.974235
6660.05,99 St & 32 Ave,40.75896,-73.86976
6660.07,96 St & Northern Blvd,40.75712,-73.8722
6662.01,49 St & 31 Ave,40.758057,-73.909831
6662.09,51 St & Hobart St,40.757672,-73.907699
6664.05,40 Ave & 9 St,40.75742,-73.945133
6667.04,W 47 St & 6 Ave,40.758397,-73.98255
6668.06,90 St & 32 Ave,40.75836,-73.87824
6670.03,43 St & Broadway,40.757728,-73.916636
6676.02,W 45 St & 8 Ave,40.759291,-73.988596
6677.03,32 Ave & 81 St,40.75763,-73.88682
6679.11,35 St & 34 Ave,40.758058,-73.924275
6682.03,E 58 St & 1 Ave (NE Corner),40.758923,-73.962262
6682.08,E 60 St & York Ave,40.759107,-73.959223
6683.01,112 St & Northern Blvd,40.75788,-73.85763
6686.07,72 St & 31 Ave,40.7584,-73.89531
6688.01,Crescent St & 35 Ave,40.759627,-73.932145
6691.11,E 56 St & 3 Ave,40.759345,-73.967596
6692.03,104 St & 32 Ave,40.75951,-73.86491
6700.01,W 52 St & 5 Ave,40.759922,-73.976485
6700.14,W 51 St & Rockefeller Plaza,40.759738,-73.978116
6701.05,Jackson Mill Rd & 93 St,40.75874,-73.87535
6703.06,46 St & 30 Rd,40.76072,-73.910989
6708.04,Broadway & W 48 St,40.760177,-73.984867
6709.01,31 Ave & 84 St,40.75947,-73.88431
6709.05,31 Ave & 86 St,40.75958,-73.88219
6711.13,Steinway St & Broadway,40.759057,-73.918975
6717.06,9 Ave & W 45 St,40.760192,-73.991255
6718.02,77 St & 31 Ave,40.75886,-73.89081
6720.07,34 Ave & 31 St,40.759604,-73.927144
6723.10,E 58 St & 1 Ave (NW Corner),40.759125,-73.962658
6724.01,107 St & 32 Ave,40.75996,-73.86224
6726.01,11 Ave & W 41 St,40.7603,-73.998842
6727.02,30 Ave & 70 St,40.76013,-73.89741
6729.02,21 St & 36 Ave,40.760185,-73.936272
6732.01,E 56 St & Madison Ave,40.761573,-73.972628
6733.01,99 St & Astoria Blvd,40.76196,-73.87042
6735.03,50 St & 30 Ave,40.760083,-73.907107
6737.03,36 Ave & 10 St,40.761437,-73.941126
6740.01,W 52 St & 6 Ave,40.761329,-73.97982
6740.10,W 51 St & 6 Ave,40.760659,-73.98042
6741.03,91 St & 31 Ave,40.76022,-73.87774
6743.06,Newton Rd & 44 St,40.75957,-73.914267
6747.06,W 49 St & 8 Ave,40.762272,-73.987882
6747.07,8 Ave & W 49 St,40.761712,-73.986551
6748.04,82 St & 30 Ave,40.76109,-73.88632
6750.16,35 St & Broadway,40.760339,-73.922242
6753.08,1 Ave & E 62 St,40.761227,-73.96094
6756.01,W 43 St & 10 Ave,40.760094,-73.994618
6756.05,W 44 St & 11 Ave,40.762009,-73.996975
6757.03,73 St & 25 Ave,40.76205,-73.895
6759.15,Crescent St & 34 Ave,40.76108,-73.930562
6762.02,E 58 St & 3 Ave,40.760957,-73.967244
6762.04,3 Ave & E 62 St,40.763125,-73.965268
6763.08,31 Ave & 103 St,40.76134,-73.86666
6765.01,12 Ave & W 40 St,40.760875,-74.002776
6766.03,Bulova Ave & Brooklyn Queens Expressway W,40.762507,-73.902534
6771.13,W 54 St & 6 Ave,40.761865,-73.977242
6772.11,30 Ave & 96 St,40.76086,-73.87308
6774.13,30 Ave & 47 St,40.761294,-73.909562
6779.04,Broadway & W 51 St,40.762288,-73.983361
6779.05,Broadway & W 53 St,40.76344,-73.982681
6780.06,87 St & 30 Ave,40.76156,-73.88167
6782.01,31 Ave & Steinway St,40.761148,-73.917007
6786.02,W 47 St & 9 Ave,40.76153,-73.99007
6787.02,30 Ave & 80 St,40.76109,-73.88838
6789.20,31 St & Broadway,40.76211,-73.92523
6793.01,Ditmars Blvd & 31 Dr,40.76138,-73.86035
6795.01,W 46 St & 11 Ave,40.763413,-73.996674
6798.01,34 Ave & 21 St,40.762813,-73.934286
6801.01,E 59 St & Madison Ave,40.763505,-73.971092
6804.01,49 St & 25 Ave,40.764496,-73.904632
6806.06,35 Ave & 10 St,40.763154,-73.939855
6809.07,W 56 St & 6 Ave,40.763406,-73.977224
6809.09,W 55 St & 6 Ave,40.763189,-73.978434
6810.01,92 St & Astoria Blvd,40.76313,-73.8772
6812.06,30 Ave & 41 St,40.763422,-73.914142
6814.01,Motorgate,40.763908,-73.947721
6816.07,8 Ave & W 52 St,40.763707,-73.985161
6817.15,25 Ave & 85 St,40.76328,-73.88404
6819.15,31 Ave & 34 St,40.763154,-73.920827
6822.09,1 Ave & E 68 St,40.765005,-73.958184
6824.07,W 47 St & 10 Ave,40.762698,-73.993012
6825.03,77 St & 24 Ave,40.76428,-73.89156
6827.11,Crescent St & Broadway,40.763358,-73.928647
6830.02,E 63 St & 3 Ave,40.763954,-73.9646
6836.07,34 Ave & 13 St,40.763875,-73.936484
6839.04,E 58 St & Madison Ave,40.763025,-73.972095
6839.10,Grand Army Plaza & Central Park S,40.764397,-73.973714
6840.02,98 St & 25 Ave,40.76454,-73.87171
6842.02,46 St & 28 Ave,40.763328,-73.908782
6847.02,Broadway & W 56 St,40.765265,-73.981923
6847.05,7 Ave & W 55 St,40.764126,-73.980973
6848.04,88 St & Astoria Blvd,40.76424,-73.8812
6850.01,38 St & 30 Ave,40.764174,-73.915839
6854.05,W 50 St & 9 Ave,40.763604,-73.989179
6855.02,81 St & 24 Ave,40.76466,-73.88803
6857.09,31 Ave & 30 St,40.7647,-73.924031
6860.12,E 65 St & 2 Ave,40.764718,-73.96222
6865.03,21 St & 31 Dr,40.7659,-73.930819
6869.06,Butler St & 27 Ave,40.76521,-73.86483
6869.10,Gillmore St & 27 Ave,40.76399,-73.8669
6873.01,34th Ave & Vernon Blvd,40.765353,-73.939863
6876.04,Central Park S & 6 Ave,40.765909,-73.976341
6877.05,Jackson Mill Rd & 24 Ave,40.76619,-73.87561
6877.06,25 Ave & 96 St,40.76447,-73.87369
6879.04,28 Ave & 44 St,40.764089,-73.910651
6884.03,W 56 St & 8 Ave,40.765959,-73.983135
6885.01,24 Ave & 87 St,40.7654,-73.88256
6887.03,35 St & 30 Ave,40.765475,-73.918115
6889.12,E 72 St & York Ave,40.766638,-73.953482
